N,X,Y
"67661",120.350908,23.835711
"67662",120.481667,23.873111
"67663",120.481514,23.872795
"67664",120.483117,23.966068
"67665",120.614690,23.814260
"67666",120.614571,23.814543
"67667",120.431588,23.958028
"67668",120.431200,23.958139
"67669",120.324505,23.886053
"67670",120.587528,23.891523
"67671",120.587499,23.891250
"67672",120.460643,23.980346
"67673",120.475251,24.125271
"67674",120.374654,23.903207
"67675",120.542535,23.935024
"67676",120.542513,23.935089
"67677",120.593997,23.950389
"67678",120.476984,24.022151
"67679",120.477216,24.023860
"67680",120.346521,23.924866
"67681",120.475327,24.144231
"67682",120.516990,23.873139
"67683",120.376365,24.031969
"67684",120.536352,24.108206
"67685",120.535653,24.107668
"67686",120.578237,23.953223
"67687",120.483502,23.959855
"67688",120.525289,23.944961
"67689",120.295760,23.833932
"67690",120.361782,23.869833
"67691",120.560488,23.963969
"67692",120.560569,23.963504
"67693",120.349716,23.970527
"67694",120.362411,23.969443
"67695",120.362734,23.969146
"67696",120.547453,23.886533
"67697",120.643299,23.971016
"67698",120.454393,23.988189
"67699",120.330835,23.865438
"67700",120.569161,23.956294
"67701",120.569744,23.956291
"67702",120.562946,23.881322
"67703",120.563127,23.881230
"67704",120.494034,23.979864
"67705",120.535707,23.826355
"67706",120.568443,23.896413
"67707",120.495852,23.925790
"67708",120.561621,23.934020
"67709",120.478288,24.049683
"67710",120.549198,23.893648
"67711",120.548675,23.894409
"67712",120.463798,23.998237
"67713",120.395657,24.072861
"67714",120.445424,24.047872
"67715",120.303786,23.838952
"67716",120.555170,23.940216
"67717",120.366433,23.967380
"67718",120.525554,24.061476
"67719",120.600347,23.837989
"67720",120.600250,23.838080
"67721",120.418320,24.008566
"67722",120.535683,24.036739
"67723",120.597009,23.947444
"67724",120.595546,23.948907
"67725",120.440914,24.116632
"67726",120.439590,24.116872
"67727",120.491320,24.049631
"67728",120.571761,23.960067
"67729",120.469294,23.886800
"67730",120.292458,23.841889
"67731",120.566959,23.967962
"67732",120.378840,23.867739
"67733",120.378775,23.867004
"67734",120.589607,23.860090
"67735",120.589685,23.859944
"67736",120.495100,24.116281
"67737",120.321588,23.931397
"67738",120.320301,23.929155
"67739",120.420044,24.011422
"67740",120.419939,24.010639
"67741",120.473903,23.908301
"67742",120.536831,23.960386
"67743",120.536785,23.960383
"67744",120.602815,23.852977
"67745",120.476318,23.924760
"67746",120.476631,23.925348
"67747",120.495069,24.172809
"67748",120.603898,23.839545
"67749",120.512060,23.969312
"67750",120.426226,23.862887
"67751",120.478347,23.868621
"67752",120.478424,23.868717
"67753",120.490867,23.928757
"67754",120.581761,23.994886
"67755",120.581860,23.994663
"67756",120.489993,24.091935
"67757",120.555111,23.978118
"67758",120.482085,23.986905
"67759",120.306128,23.847498
"67760",120.585547,23.900574
"67761",120.585576,23.900644
"67762",120.361620,23.911152
"67763",120.574575,23.870195
"67764",120.615703,23.902451
"67765",120.616061,23.902454
"67766",120.363521,23.996488
"67767",120.531019,24.016632
"67768",120.530793,24.016550
"67769",120.547251,23.950625
"67770",120.370696,23.903580
"67771",120.370418,23.903600
"67772",120.545033,24.090528
"67773",120.534574,24.086920
"67774",120.478675,23.929415
"67775",120.478325,23.928753
"67776",120.596495,23.819191
"67777",120.531930,23.987068
"67778",120.532465,23.987122
"67779",120.601512,24.015688
"67780",120.357927,23.901287
"67781",120.499501,23.983394
"67782",120.499492,23.982130
"67783",120.504750,24.174296
"67784",120.590010,23.853194
"67785",120.483108,23.957563
"67786",120.469615,23.945275
"67787",120.469728,23.947151
"67788",120.621977,23.804549
"67789",120.529358,24.122807
"67790",120.545654,24.100587
"67791",120.498892,23.882921
"67792",120.464820,23.995580
"67793",120.530232,23.874388
"67794",120.529709,23.874390
"67795",120.566611,23.954973
"67796",120.566539,23.953667
"67797",120.635056,23.992320
"67798",120.444589,23.840292
"67799",120.444604,23.838456
"67800",120.577551,24.021035
"67801",120.491095,23.947676
"67802",120.472251,23.854260
"67803",120.544341,24.069843
"67804",120.520742,23.845625
"67805",120.342507,23.838836
"67806",120.342765,23.838690
"67807",120.555451,23.894706
"67808",120.512240,23.903504
"67809",120.498432,23.991361
"67810",120.498915,23.991570
"67811",120.480725,23.849996
"67812",120.480578,23.849981
"67813",120.509952,24.048470
"67814",120.588070,23.930703
"67815",120.588092,23.930618
"67816",120.413319,23.956027
"67817",120.413294,23.955939
"67818",120.514718,23.936269
"67819",120.513219,24.052934
"67820",120.427471,24.057937
"67821",120.432460,23.930512
"67822",120.389619,23.882913
"67823",120.597685,23.942405
"67824",120.581500,23.895845
"67825",120.320128,23.928856
"67826",120.528382,23.917786
"67827",120.536235,23.894389
"67828",120.444840,24.149586
"67829",120.443689,24.150341
"67830",120.587754,23.961804
"67831",120.528525,23.876678
"67832",120.487170,24.145685
"67833",120.543698,24.070902
"67834",120.544564,24.070854
"67835",120.444460,24.055872
"67836",120.458189,23.858222
"67837",120.489756,24.141725
"67838",120.558426,23.939770
"67839",120.549898,23.859494
"67840",120.551433,23.847813
"67841",120.589273,23.868653
"67842",120.511627,23.903648
"67843",120.511192,23.903772
"67844",120.404523,24.073009
"67845",120.585670,23.951862
"67846",120.447299,23.898082
"67847",120.447392,23.898098
"67848",120.586531,23.924444
"67849",120.373015,23.995872
"67850",120.372289,23.993269
"67851",120.437131,24.033689
"67852",120.437622,24.032805
"67853",120.525284,24.046657
"67854",120.525278,24.044430
"67855",120.600845,23.853254
"67856",120.574781,24.008330
"67857",120.567725,23.902241
"67858",120.448160,24.047193
"67859",120.492863,24.146738
"67860",120.582141,24.088984
"67861",120.581925,24.088386
"67862",120.480253,23.851279
"67863",120.553527,23.922815
"67864",120.554743,23.922649
"67865",120.544055,24.075395
"67866",120.504157,23.835995
"67867",120.415844,24.031341
"67868",120.432383,24.098853
"67869",120.559246,24.021956
"67870",120.562699,24.023779
"67871",120.600564,23.903179
"67872",120.495973,24.061795
"67873",120.495983,24.062249
"67874",120.387139,24.019179
"67875",120.444053,23.891771
"67876",120.418397,23.945412
"67877",120.458437,23.905132
"67878",120.458627,23.904816
"67879",120.433847,24.062589
"67880",120.433964,24.062758
"67881",120.580393,23.996516
"67882",120.580265,23.996695
"67883",120.522381,23.818534
"67884",120.532730,24.049195
"67885",120.494533,24.028032
"67886",120.494354,24.027815
"67887",120.464311,23.969490
"67888",120.511538,24.063385
"67889",120.512003,24.063717
"67890",120.494990,23.968151
"67891",120.450409,23.979866
"67892",120.469216,24.111854
"67893",120.468134,24.112448
"67894",120.546257,23.923904
"67895",120.546764,23.924048
"67896",120.296781,23.837636
"67897",120.418589,24.046825
"67898",120.418723,24.046937
"67899",120.581972,23.860788
"67900",120.502894,24.103190
"67901",120.566230,23.942607
"67902",120.591219,23.856713
"67903",120.591457,23.856207
"67904",120.459632,23.888386
"67905",120.575380,23.854260
"67906",120.356516,23.867368
"67907",120.339038,23.906318
"67908",120.364037,23.969059
"67909",120.427900,23.856326
"67910",120.427911,23.856898
"67911",120.548820,23.837575
"67912",120.473293,24.126754
"67913",120.474087,24.126138
"67914",120.520085,24.028598
"67915",120.601700,23.893921
"67916",120.311738,23.914685
"67917",120.481670,23.871599
"67918",120.481939,24.086732
"67919",120.482640,24.087850
"67920",120.461956,24.104679
"67921",120.461928,24.104592
"67922",120.465595,24.136626
"67923",120.439059,23.951606
"67924",120.448323,24.112929
"67925",120.597449,23.975014
"67926",120.597664,23.974725
"67927",120.538129,23.967952
"67928",120.582813,23.906348
"67929",120.342661,23.950793
"67930",120.497449,24.068568
"67931",120.497362,24.067647
"67932",120.428053,24.139917
"67933",120.425523,24.141576
"67934",120.538859,23.988262
"67935",120.522289,24.100851
"67936",120.566520,23.930025
"67937",120.541541,23.870666
"67938",120.477314,24.120104
"67939",120.523662,24.106161
"67940",120.328305,23.942662
"67941",120.312397,23.873873
"67942",120.537501,24.069711
"67943",120.320227,23.842153
"67944",120.320216,23.841912
"67945",120.520408,23.840367
"67946",120.568554,24.011978
"67947",120.321875,23.931679
"67948",120.494565,23.855274
"67949",120.378006,23.870092
"67950",120.623624,24.031359
"67951",120.504356,23.956099
"67952",120.515075,23.863803
"67953",120.346432,23.893484
"67954",120.345065,23.893349
"67955",120.523952,23.885353
"67956",120.579108,23.956862
"67957",120.578123,23.956819
"67958",120.577297,24.063443
"67959",120.577313,24.065082
"67960",120.533310,24.092215
"67961",120.608087,23.947922
"67962",120.608590,23.947875
"67963",120.546369,24.044830
"67964",120.492736,24.025869
"67965",120.591714,23.865268
"67966",120.465879,24.162223
"67967",120.471727,24.128101
"67968",120.470890,24.128767
"67969",120.564425,23.816413
"67970",120.521917,24.104371
"67971",120.516869,23.899508
"67972",120.443445,24.058111
"67973",120.443437,24.059286
"67974",120.494339,24.031765
"67975",120.477595,23.889424
"67976",120.454699,24.103369
"67977",120.542302,24.078325
"67978",120.511782,24.081438
"67979",120.371085,23.936905
"67980",120.542784,24.040241
"67981",120.499516,24.149283
"67982",120.629907,23.959702
"67983",120.594866,23.962671
"67984",120.474382,24.034852
"67985",120.468045,24.112261
"67986",120.462738,24.000966
"67987",120.462434,24.001461
"67988",120.449081,23.956771
"67989",120.480631,24.027683
"67990",120.517891,23.973029
"67991",120.530019,24.094766
"67992",120.530830,24.094143
"67993",120.614689,23.818715
"67994",120.615128,23.818309
"67995",120.438808,24.047615
"67996",120.561068,23.868883
"67997",120.560821,23.868924
"67998",120.475160,23.889716
"67999",120.363843,23.851274
"68000",120.501135,23.911927
"68001",120.624076,24.027950
"68002",120.624245,24.027357
"68003",120.452099,23.958060
"68004",120.452612,23.958290
"68005",120.303357,23.893977
"68006",120.303415,23.894108
"68007",120.490538,24.078084
"68008",120.374530,23.962481
"68009",120.377260,23.961992
"68010",120.456832,24.024121
"68011",120.456918,24.110647
"68012",120.538661,23.952149
"68013",120.483250,23.959834
"68014",120.309456,23.859315
"68015",120.396177,23.967341
"68016",120.395408,23.966278
"68017",120.583950,23.912313
"68018",120.584874,23.914916
"68019",120.582629,23.899467
"68020",120.410532,24.031000
"68021",120.449798,23.984741
"68022",120.304709,23.897057
"68023",120.617703,23.825625
"68024",120.448948,24.112744
"68025",120.448806,24.112421
"68026",120.438309,24.063049
"68027",120.438311,24.062590
"68028",120.422348,24.013617
"68029",120.374530,23.899569
"68030",120.504015,23.953506
"68031",120.344669,23.919524
"68032",120.501050,23.971387
"68033",120.583018,23.851476
"68034",120.520247,24.135245
"68035",120.524116,24.131180
"68036",120.533415,23.997816
"68037",120.533588,23.998254
"68038",120.460163,24.006442
"68039",120.612420,23.798173
"68040",120.483514,23.982134
"68041",120.615414,23.986591
"68042",120.615263,23.986844
"68043",120.533825,24.081406
"68044",120.533488,24.080734
"68045",120.529651,24.030658
"68046",120.435866,23.884389
"68047",120.339637,23.961640
"68048",120.339622,23.961588
"68049",120.552195,23.923821
"68050",120.506435,24.126446
"68051",120.516720,23.944894
"68052",120.550319,23.996351
"68053",120.559584,23.901531
"68054",120.434880,23.895841
"68055",120.550220,23.950964
"68056",120.411398,24.075355
"68057",120.443236,24.019788
"68058",120.559142,23.972407
"68059",120.564431,23.867743
"68060",120.572849,23.893791
"68061",120.558028,23.951392
"68062",120.404933,23.870661
"68063",120.405467,23.873091
"68064",120.360274,23.890146
"68065",120.360099,23.889955
"68066",120.499371,23.920264
"68067",120.389841,23.984054
"68068",120.389074,23.985146
"68069",120.365915,23.903385
"68070",120.476210,24.050754
"68071",120.476061,24.050911
"68072",120.525106,23.943287
"68073",120.525037,23.943190
"68074",120.591582,23.855937
"68075",120.326212,23.860231
"68076",120.325728,23.859638
"68077",120.365500,23.998784
"68078",120.556363,24.074630
"68079",120.345820,23.932795
"68080",120.419403,24.051971
"68081",120.423331,24.050551
"68082",120.567919,23.965962
"68083",120.532671,23.932082
"68084",120.532781,23.931138
"68085",120.451884,23.934202
"68086",120.451856,23.934121
"68087",120.535933,24.107252
"68088",120.470834,23.928710
"68089",120.469725,23.930156
"68090",120.453871,24.125340
"68091",120.544557,24.089430
"68092",120.586590,23.883487
"68093",120.586675,23.882503
"68094",120.372206,23.993200
"68095",120.479595,23.870848
"68096",120.479641,23.870903
"68097",120.504584,24.040731
"68098",120.430342,24.010925
"68099",120.430293,24.010515
"68100",120.369123,23.988445
"68101",120.357702,23.937273
"68102",120.461761,23.976242
"68103",120.586718,23.967770
"68104",120.595512,23.975691
"68105",120.595000,23.976100
"68106",120.540793,23.961573
"68107",120.512213,23.867960
"68108",120.563085,23.957290
"68109",120.495510,23.968114
"68110",120.534347,23.870058
"68111",120.613485,23.814388
"68112",120.565414,24.058692
"68113",120.412807,23.886471
"68114",120.478576,23.980274
"68115",120.462626,23.961868
"68116",120.467372,24.143088
"68117",120.485287,23.850024
"68118",120.327950,23.862372
"68119",120.456077,24.079239
"68120",120.456796,24.079240
"68121",120.515927,24.137695
"68122",120.564737,23.867571
"68123",120.573348,24.085957
"68124",120.610396,23.904111
"68125",120.548751,24.030826
"68126",120.352518,23.872439
"68127",120.351924,23.870740
"68128",120.453328,24.111939
"68129",120.550958,23.927218
"68130",120.583339,23.963316
"68131",120.583393,23.963010
"68132",120.475306,24.165295
"68133",120.559503,23.969988
"68134",120.559588,23.969386
"68135",120.508057,24.098909
"68136",120.413895,24.077566
"68137",120.488067,23.948031
"68138",120.488920,23.947925
"68139",120.436193,24.065546
"68140",120.365813,23.895709
"68141",120.537120,24.086719
"68142",120.540140,24.022143
"68143",120.585483,23.863731
"68144",120.388466,23.880247
"68145",120.540226,23.909941
"68146",120.496227,24.110344
"68147",120.496034,24.110012
"68148",120.514218,24.010954
"68149",120.514883,24.009615
"68150",120.582191,23.964336
"68151",120.581930,23.963572
"68152",120.537568,24.012939
"68153",120.538039,24.012250
"68154",120.545247,23.994117
"68155",120.487553,23.858645
"68156",120.490698,24.176975
"68157",120.535542,24.087063
"68158",120.577372,24.072802
"68159",120.580886,23.967249
"68160",120.340553,23.873740
"68161",120.543145,24.002199
"68162",120.617792,24.061711
"68163",120.618083,24.060222
"68164",120.567896,23.966127
"68165",120.588509,23.888985
"68166",120.441967,23.930130
"68167",120.463110,23.823515
"68168",120.593007,24.073136
"68169",120.518935,23.898114
"68170",120.534599,23.874178
"68171",120.534157,23.874155
"68172",120.500721,24.146072
"68173",120.378910,23.899418
"68174",120.487368,24.117297
"68175",120.479551,24.049032
"68176",120.524371,24.077605
"68177",120.536739,24.033608
"68178",120.491691,24.113947
"68179",120.548541,24.033279
"68180",120.632869,23.798568
"68181",120.535093,23.869445
"68182",120.300506,23.858455
"68183",120.587696,23.872734
"68184",120.588061,23.872062
"68185",120.597336,23.975113
"68186",120.511910,24.096461
"68187",120.548522,24.098117
"68188",120.494639,23.948027
"68189",120.494987,23.948133
"68190",120.437670,23.999208
"68191",120.308436,23.879395
"68192",120.446845,24.080385
"68193",120.446325,24.080887
"68194",120.428444,24.065470
"68195",120.562289,23.966790
"68196",120.448819,23.977472
"68197",120.325560,23.852177
"68198",120.502586,23.842202
"68199",120.502197,23.840926
"68200",120.317369,23.838547
"68201",120.317353,23.838473
"68202",120.505525,23.906947
"68203",120.505697,23.906698
"68204",120.588450,23.861071
"68205",120.367840,23.938846
"68206",120.365652,23.938757
"68207",120.510244,24.104462
"68208",120.509763,24.104569
"68209",120.516475,23.899789
"68210",120.576879,23.967920
"68211",120.549928,23.891582
"68212",120.522955,24.069718
"68213",120.404175,24.020881
"68214",120.404412,24.021005
"68215",120.607646,23.915145
"68216",120.607697,23.914957
"68217",120.437320,24.048726
"68218",120.594522,23.962575
"68219",120.470878,24.019539
"68220",120.398638,23.959366
"68221",120.398543,23.959387
"68222",120.522995,24.100167
"68223",120.524141,24.099279
"68224",120.525435,23.993061
"68225",120.525486,23.993274
"68226",120.481861,23.935205
"68227",120.482471,23.936370
"68228",120.608761,23.826501
"68229",120.519134,23.815573
"68230",120.500276,23.949620
"68231",120.500571,23.949673
"68232",120.429723,24.032116
"68233",120.567635,23.964494
"68234",120.616413,24.074489
"68235",120.352480,23.916434
"68236",120.585237,24.054018
"68237",120.484266,23.902469
"68238",120.406545,23.855523
"68239",120.413929,23.897796
"68240",120.434326,23.906659
"68241",120.591423,23.953600
"68242",120.589835,23.954379
"68243",120.389883,23.981827
"68244",120.563308,23.910465
"68245",120.549412,23.893118
"68246",120.549506,23.892881
"68247",120.584960,23.963116
"68248",120.576526,23.874604
"68249",120.524378,24.077538
"68250",120.359253,23.991254
"68251",120.473047,24.137229
"68252",120.472983,24.137070
"68253",120.478431,23.985195
"68254",120.493055,24.105958
"68255",120.387347,23.889030
"68256",120.387432,23.888997
"68257",120.517754,23.948904
"68258",120.501340,24.149295
"68259",120.544659,23.997223
"68260",120.544597,23.996669
"68261",120.509766,24.040158
"68262",120.542142,24.093359
"68263",120.542616,24.092221
"68264",120.466801,24.140747
"68265",120.595747,23.883216
"68266",120.582748,23.967070
"68267",120.495663,23.824924
"68268",120.495681,23.823975
"68269",120.465391,23.961031
"68270",120.465299,23.960615
"68271",120.581211,23.946831
"68272",120.406503,23.838310
"68273",120.575741,23.946299
"68274",120.482955,24.040072
"68275",120.591613,24.082890
"68276",120.589841,24.082932
"68277",120.286403,23.857001
"68278",120.578496,23.961782
"68279",120.515583,23.871579
"68280",120.530688,23.900710
"68281",120.538280,24.091322
"68282",120.572494,23.956361
"68283",120.455977,24.072266
"68284",120.456674,24.072270
"68285",120.383384,23.998792
"68286",120.468164,23.909630
"68287",120.467626,23.908618
"68288",120.378238,23.869291
"68289",120.493846,23.952606
"68290",120.494050,23.952595
"68291",120.402791,23.898127
"68292",120.446970,24.078026
"68293",120.380585,23.919986
"68294",120.463686,24.104918
"68295",120.501715,24.108253
"68296",120.502519,24.107322
"68297",120.503225,24.149978
"68298",120.568656,23.964007
"68299",120.568649,23.963706
"68300",120.510002,23.981149
"68301",120.590963,24.089640
"68302",120.592680,24.088666
"68303",120.577866,23.902197
"68304",120.556711,23.939507
"68305",120.437863,24.068780
"68306",120.437529,23.911022
"68307",120.445280,23.909273
"68308",120.556350,24.074275
"68309",120.436788,24.050496
"68310",120.365532,23.959768
"68311",120.589506,23.956087
"68312",120.467219,24.110765
"68313",120.467378,24.111046
"68314",120.582908,23.859225
"68315",120.498291,24.079172
"68316",120.582979,23.992896
"68317",120.457029,24.119254
"68318",120.396965,23.853132
"68319",120.577484,24.085507
"68320",120.389253,23.847291
"68321",120.521245,23.895929
"68322",120.476646,24.055988
"68323",120.447436,24.027720
"68324",120.450160,24.025499
"68325",120.586531,23.887732
"68326",120.586380,23.887370
"68327",120.512345,23.924168
"68328",120.442855,23.897850
"68329",120.505002,24.121702
"68330",120.440379,24.011717
"68331",120.465512,24.136655
"68332",120.528565,23.943217
"68333",120.554049,23.981412
"68334",120.542657,24.080709
"68335",120.541506,24.080607
"68336",120.535199,23.987480
"68337",120.562224,23.944044
"68338",120.540224,23.888599
"68339",120.540088,23.888683
"68340",120.405117,23.874120
"68341",120.493985,24.046977
"68342",120.372635,23.932643
"68343",120.598162,23.935025
"68344",120.599315,23.937401
"68345",120.439254,23.877421
"68346",120.541920,23.961300
"68347",120.542918,23.960903
"68348",120.616998,23.819094
"68349",120.502356,24.035049
"68350",120.501741,24.034925
"68351",120.553509,23.900561
"68352",120.337373,23.871028
"68353",120.339191,23.872585
"68354",120.545641,23.923051
"68355",120.349090,23.921380
"68356",120.615246,23.820550
"68357",120.614953,23.820849
"68358",120.436479,24.061786
"68359",120.473840,24.093798
"68360",120.611186,23.995050
"68361",120.511793,24.033579
"68362",120.511724,24.033820
"68363",120.389246,23.848475
"68364",120.387755,23.849522
"68365",120.594186,23.942043
"68366",120.593518,23.942025
"68367",120.600420,23.937643
"68368",120.498802,23.921198
"68369",120.463697,23.905667
"68370",120.463493,23.905897
"68371",120.498575,23.953800
"68372",120.494519,23.953969
"68373",120.389354,24.065982
"68374",120.397481,24.019529
"68375",120.398660,24.019557
"68376",120.600508,23.969676
"68377",120.559589,23.901380
"68378",120.458160,24.142045
"68379",120.515243,24.008623
"68380",120.479778,23.931278
"68381",120.572466,23.834020
"68382",120.579837,24.085141
"68383",120.580351,24.085106
"68384",120.479949,23.997549
"68385",120.497734,24.070444
"68386",120.503849,23.858524
"68387",120.505996,23.860864
"68388",120.486032,24.143918
"68389",120.430175,23.885048
"68390",120.430075,23.885030
"68391",120.475858,23.950805
"68392",120.510581,24.085424
"68393",120.510363,24.086305
"68394",120.451426,23.943879
"68395",120.451122,23.943891
"68396",120.383574,23.849340
"68397",120.383453,23.848300
"68398",120.589710,23.851011
"68399",120.513381,23.815364
"68400",120.538596,23.903837
"68401",120.495265,23.948194
"68402",120.516013,23.894036
"68403",120.624325,24.027409
"68404",120.624169,24.027973
"68405",120.588155,23.860423
"68406",120.588536,23.859713
"68407",120.495439,24.029126
"68408",120.577355,23.964147
"68409",120.577210,23.963628
"68410",120.332825,23.867174
"68411",120.631813,23.996375
"68412",120.567539,23.885374
"68413",120.491451,23.908059
"68414",120.526230,24.120525
"68415",120.530167,24.071924
"68416",120.522170,23.932975
"68417",120.522216,23.932800
"68418",120.612353,24.054050
"68419",120.612479,24.054093
"68420",120.409472,24.038140
"68421",120.444869,24.021871
"68422",120.571644,23.892521
"68423",120.435976,24.039972
"68424",120.416693,23.955205
"68425",120.418187,23.954859
"68426",120.496987,23.973190
"68427",120.446543,23.986891
"68428",120.458690,23.991303
"68429",120.537954,23.832131
"68430",120.628314,24.016983
"68431",120.523331,23.836266
"68432",120.479104,23.930229
"68433",120.450834,24.126647
"68434",120.555868,23.954372
"68435",120.495477,23.987961
"68436",120.495816,23.988302
"68437",120.586521,23.989287
"68438",120.615385,23.818009
"68439",120.398448,23.880211
"68440",120.398481,23.880419
"68441",120.442327,23.985564
"68442",120.442027,23.985185
"68443",120.523093,23.880693
"68444",120.550144,24.026278
"68445",120.368291,23.951359
"68446",120.369520,23.964650
"68447",120.433513,23.896040
"68448",120.435983,24.059522
"68449",120.374137,23.897012
"68450",120.461498,24.159316
"68451",120.436663,24.045202
"68452",120.374873,24.002773
"68453",120.523807,23.953558
"68454",120.523667,23.954153
"68455",120.430388,23.885073
"68456",120.502098,23.917019
"68457",120.557854,24.085810
"68458",120.556839,24.085464
"68459",120.417591,23.854386
"68460",120.383625,23.945182
"68461",120.468613,23.979551
"68462",120.337212,23.960342
"68463",120.563453,23.881060
"68464",120.528561,24.068162
"68465",120.527294,23.949307
"68466",120.518002,24.000392
"68467",120.529445,24.091848
"68468",120.363266,23.899857
"68469",120.543757,23.874498
"68470",120.543780,23.873934
"68471",120.548336,24.072265
"68472",120.521647,24.035606
"68473",120.523448,24.059247
"68474",120.542358,23.951470
"68475",120.541868,23.951493
"68476",120.404276,24.042583
"68477",120.560285,23.951453
"68478",120.560307,23.951101
"68479",120.426771,23.848773
"68480",120.351386,23.878151
"68481",120.507515,24.045046
"68482",120.620926,23.814064
"68483",120.317259,23.859659
"68484",120.547207,24.040427
"68485",120.547228,24.040273
"68486",120.426219,23.896867
"68487",120.301547,23.858061
"68488",120.543438,24.085585
"68489",120.543112,24.085512
"68490",120.354975,23.983715
"68491",120.355202,23.984390
"68492",120.515053,23.863895
"68493",120.496890,24.118238
"68494",120.586340,23.887247
"68495",120.521807,23.965248
"68496",120.483293,23.992593
"68497",120.592333,23.848410
"68498",120.428571,23.883825
"68499",120.457997,24.030656
"68500",120.458034,24.031091
"68501",120.602798,23.955677
"68502",120.565099,23.924854
"68503",120.523364,23.962679
"68504",120.523780,23.963414
"68505",120.443446,24.057066
"68506",120.443441,24.057672
"68507",120.582406,23.955278
"68508",120.583271,23.955168
"68509",120.430740,24.056052
"68510",120.430526,24.056219
"68511",120.493688,23.954008
"68512",120.439032,23.951260
"68513",120.444384,23.871261
"68514",120.491368,24.102427
"68515",120.578656,23.872342
"68516",120.578748,23.872065
"68517",120.548899,23.962944
"68518",120.523601,23.884564
"68519",120.529110,23.917812
"68520",120.529532,23.917805
"68521",120.530263,23.917762
"68522",120.508121,24.040290
"68523",120.434409,23.905127
"68524",120.387396,24.019882
"68525",120.520600,23.907144
"68526",120.591878,23.914407
"68527",120.566003,23.930304
"68528",120.433763,23.912788
"68529",120.450652,24.066636
"68530",120.336178,23.941030
"68531",120.465049,24.031592
"68532",120.467096,24.031606
"68533",120.468435,24.019977
"68534",120.593660,23.901458
"68535",120.525322,23.985690
"68536",120.525299,23.985723
"68537",120.597047,23.853604
"68538",120.451636,24.006416
"68539",120.577796,24.075148
"68540",120.578223,24.074847
"68541",120.578087,24.074375
"68542",120.367490,23.897653
"68543",120.496137,24.107139
"68544",120.479315,23.895610
"68545",120.451861,23.986921
"68546",120.429106,24.004870
"68547",120.429087,24.004787
"68548",120.511320,23.917276
"68549",120.559813,23.949101
"68550",120.556463,24.045894
"68551",120.368494,24.018032
"68552",120.575708,23.948986
"68553",120.575804,23.949836
"68554",120.420673,23.856661
"68555",120.419857,23.855986
"68556",120.520204,24.111010
"68557",120.521308,24.110603
"68558",120.470997,23.886671
"68559",120.428499,24.038268
"68560",120.567671,23.963339
"68561",120.583431,23.905219
"68562",120.613010,24.054176
"68563",120.449806,24.097337
"68564",120.464154,23.969384
"68565",120.462690,23.970015
"68566",120.429814,23.896552
"68567",120.469886,24.111500
"68568",120.509087,24.090684
"68569",120.508757,24.091774
"68570",120.573114,24.032567
"68571",120.471858,24.169645
"68572",120.567350,23.883707
"68573",120.497358,24.067605
"68574",120.501663,24.117772
"68575",120.502775,24.103502
"68576",120.419321,24.125243
"68577",120.510318,23.815239
"68578",120.433221,23.840833
"68579",120.543510,24.090128
"68580",120.404592,24.083323
"68581",120.404551,24.085332
"68582",120.602137,23.939126
"68583",120.602719,23.939206
"68584",120.442441,24.056655
"68585",120.493529,23.825856
"68586",120.456162,23.883511
"68587",120.504880,23.849752
"68588",120.504712,23.849176
"68589",120.587381,23.855094
"68590",120.536744,23.966783
"68591",120.489013,24.017567
"68592",120.510646,24.133857
"68593",120.510374,24.134859
"68594",120.471772,24.020842
"68595",120.447858,24.021212
"68596",120.452830,24.018095
"68597",120.310693,23.864481
"68598",120.584977,23.857759
"68599",120.584298,23.857685
"68600",120.538802,24.022953
"68601",120.487429,24.162753
"68602",120.505242,23.850854
"68603",120.553718,23.949966
"68604",120.414041,24.077569
"68605",120.441614,24.074992
"68606",120.452747,24.046236
"68607",120.602220,23.925865
"68608",120.312494,23.873385
"68609",120.477421,24.024830
"68610",120.502950,23.848921
"68611",120.502059,23.849368
"68612",120.459640,24.007623
"68613",120.458937,24.021911
"68614",120.460501,24.021529
"68615",120.531277,24.075066
"68616",120.534122,24.057624
"68617",120.584057,23.959698
"68618",120.406593,23.842420
"68619",120.290407,23.855780
"68620",120.471711,24.019917
"68621",120.578015,23.930941
"68622",120.578249,23.929994
"68623",120.459231,23.836341
"68624",120.460061,23.834549
"68625",120.309857,23.861219
"68626",120.541176,24.083380
"68627",120.523055,24.066062
"68628",120.635449,23.990979
"68629",120.635462,23.991170
"68630",120.445337,23.930183
"68631",120.569107,23.928208
"68632",120.583644,23.850427
"68633",120.542981,24.070934
"68634",120.543179,24.070925
"68635",120.551557,24.087631
"68636",120.389270,24.028791
"68637",120.588312,23.986789
"68638",120.427506,24.033549
"68639",120.551735,24.013427
"68640",120.405028,24.068743
"68641",120.582096,23.964595
"68642",120.565369,23.886073
"68643",120.529275,24.075025
"68644",120.529840,24.075471
"68645",120.466274,23.829416
"68646",120.530733,24.076408
"68647",120.413020,23.866564
"68648",120.413002,23.868147
"68649",120.384595,24.012469
"68650",120.509232,23.953334
"68651",120.533793,24.055013
"68652",120.370216,23.893879
"68653",120.605382,23.881152
"68654",120.452661,23.958413
"68655",120.485983,23.967288
"68656",120.507815,23.953436
"68657",120.505052,23.953551
"68658",120.388003,23.879516
"68659",120.383617,23.945489
